Target;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19
0;B;47;C;;A;12;1;3;4;C;60000;213;467;79665.05783;1043;29699;0.448;28.4746;0.7532
0;B;39;A;79;B;5;1;0;3;A;55000;223;483;73004.52273;1041;37440;0.4642;35.9654;0.7534
0;B;42;A;109;A;12;1;2;4;C;50000;201;470;78704.52232;1038;39116;0.4525;37.684;0.6353
0;A;45;B;10;A;12;2;0;4;A;40000;161;432;67652.02305;1038;33630;0.4164;32.3988;0.5913
0;B;48;A;113;A;11;1;2;4;C;26000;202;240;64714.51319;1036;25740;0.2319;24.8456;0.4018
0;B;45;B;191;A;12;1;2;4;C;30000;208;294;58207.48752;1030;13693;0.2851;13.2942;0.5154
0;B;61;B;89;B;5;2;4;3;C;40000;227;375;63289.49645;1030;18661;0.3643;18.1175;0.632
0;A;46;A;77;A;12;1;3;4;C;12000;125;148;19406.57286;1026;5699;0.1439;5.5546;0.6183
0;A;39;B;141;A;12;1;2;4;C;40000;197;391;59765.48337;1014;31153;0.3852;30.7229;0.6693
0;A;39;C;100;B;4;2;3;3;C;30000;172;304;89960.43298;1013;39916;0.3003;39.4038;0.3335
0;B;37;B;61;A;12;1;1;4;C;50000;146;482;114521.8503;1011;39566;0.4768;39.1355;0.4366
0;B;48;B;72;A;12;1;3;4;C;40000;207;391;63039.74749;1011;35675;0.3869;35.2868;0.6345
0;B;44;A;64;A;11;1;2;4;C;30000;228;258;54004.67712;1008;17144;0.2556;17.0079;0.5555
0;B;47;A;79;A;11;1;2;4;C;32000;207;312;67764.49834;1008;25262;0.31;25.0615;0.4722
0;A;29;A;61;A;11;1;1;4;C;30000;158;314;41613.91159;1007;38496;0.3114;38.2284;0.7209
0;B;47;B;253;A;12;1;3;4;C;36000;240;302;83777.76289;1005;41250;0.301;41.0448;0.4297
0;B;47;B;145;A;11;1;3;3;C;50000;175;497;56965.70809;1004;45382;0.4954;45.2012;0.8777
0;A;45;B;231;A;12;1;2;4;C;50000;221;457;87653.63307;1002;49013;0.4565;48.9152;0.5704
0;B;57;A;110;A;12;1;4;4;C;30000;195;242;46189.21472;1000;36294;0.2419;36.294;0.6495
0;A;42;A;145;A;12;1;1;4;C;30000;125;362;35518.33805;997;35763;0.363;35.8706;0.8446
0;B;34;A;79;A;11;1;2;4;C;30000;131;358;46129.65879;994;12057;0.3603;12.1298;0.6503
0;B;36;A;16;A;12;1;3;4;C;36000;232;333;37074.96235;993;35691;0.3358;35.9426;0.971
0;B;60;B;143;A;12;1;2;4;C;30000;123;366;40255.41246;989;36489;0.3704;36.8948;0.7452
0;B;52;A;65;A;12;1;2;4;C;42000;144;485;71319.77496;985;37517;0.4922;38.0883;0.5889
0;A;38;A;105;A;11;1;2;4;C;28000;201;258;37275.87688;981;28008;0.263;28.5505;0.7512
0;B;40;B;111;B;5;1;0;3;A;40000;127;434;47694.79618;977;38323;0.444;39.2252;0.8387
0;A;47;B;74;A;12;1;3;4;C;50000;227;461;77049.31631;975;29607;0.4726;30.3662;0.6489
0;B;46;B;66;A;12;1;2;4;C;26000;151;254;66331.35933;973;22043;0.2615;22.6547;0.392
0;B;55;A;135;A;12;1;3;4;C;30000;163;281;33669.31321;971;18372;0.289;18.9207;0.891
0;B;41;A;181;A;11;1;2;4;C;36000;139;419;49040.0853;971;27152;0.4319;27.9629;0.7341
0;B;50;B;307;A;12;1;3;4;C;30000;179;309;45197.74263;971;27287;0.3182;28.102;0.6637
0;A;38;A;121;A;12;1;2;4;C;40000;217;377;103122.7912;966;17824;0.3899;18.4513;0.3879
0;B;44;B;194;A;11;1;2;3;C;40000;199;320;53762.9949;962;31539;0.3322;32.7848;0.744
0;B;45;B;120;B;1;1;4;3;C;50000;221;451;89217.96496;958;67341;0.4703;70.2933;0.5604
0;A;40;A;116;A;11;1;0;4;C;16000;124;197;26744.84451;958;17852;0.206;18.6347;0.5982
0;B;45;A;69;A;11;1;3;4;C;40000;201;388;47979.42844;944;51728;0.4115;54.7966;0.8337
0;B;30;B;49;B;5;1;2;3;C;30000;227;266;61929.37376;940;16689;0.2831;17.7543;0.4844
0;A;43;A;37;A;5;2;0;3;C;42000;196;418;69891.57131;936;29481;0.4462;31.4968;0.6009
0;B;45;A;147;A;11;1;3;4;C;30000;181;296;44600.7308;931;26659;0.318;28.6348;0.6726
0;B;54;A;173;A;12;1;5;4;C;30000;234;251;32671.54617;930;28835;0.2695;31.0054;0.9182
0;A;34;B;109;A;11;1;1;4;C;52000;239;364;94266.49895;920;32087;0.3961;34.8772;0.5516
0;B;38;A;87;A;11;1;0;4;A;50000;223;443;69289.32708;916;43969;0.484;48.0011;0.7216
0;A;43;B;195;A;11;1;2;4;C;20000;162;194;42414.14868;912;24379;0.2132;26.7314;0.4715
0;B;47;B;219;A;12;1;3;4;C;30000;158;313;51342.55761;910;28772;0.3444;31.6176;0.5843
0;A;45;B;125;A;12;1;3;4;C;24000;233;223;59730.48455;905;11705;0.2461;12.9337;0.4018
0;A;36;B;17;A;12;1;1;4;C;40000;171;339;81899.62438;904;16133;0.375;17.8462;0.4884
0;A;50;A;301;A;12;1;0;4;C;26000;207;254;35511.2049;900;35359;0.2819;39.2878;0.7322
0;A;38;C;111;A;11;1;3;4;C;50000;199;408;58389.38169;900;53399;0.4528;59.3322;0.8563
0;A;55;A;217;A;11;1;3;4;C;40000;198;390;83103.51199;899;33484;0.4343;37.2458;0.4813
0;A;42;B;47;A;12;1;2;4;C;36000;189;295;47367.1055;893;46020;0.3302;51.5342;0.76
0;B;38;C;150;A;11;1;0;1;A;50000;240;444;114020.8823;891;59537;0.4981;66.8204;0.4385
0;B;52;A;84;A;11;1;2;4;C;40000;124;427;58195.71606;887;40749;0.4814;45.9402;0.6873
0;B;35;A;128;A;12;1;3;4;C;32000;136;347;43167.33474;886;44411;0.3921;50.1253;0.7413
0;B;48;B;67;A;6;1;3;3;C;30000;223;278;67207.46606;883;30724;0.3146;34.795;0.4464
0;B;48;B;187;A;12;1;3;4;C;20000;127;210;23392.67975;883;18061;0.2375;20.4541;0.855
0;A;35;A;138;A;12;1;2;4;C;26000;186;222;33355.62894;874;23134;0.2537;26.4691;0.7795
0;B;41;A;75;A;12;1;2;4;C;28000;200;236;40880.43292;870;15640;0.2718;17.977;0.6849
0;B;39;A;177;A;12;1;4;4;C;42000;190;404;98777.81402;856;20849;0.4715;24.3563;0.4252
0;B;50;C;160;B;11;1;2;3;C;30000;130;344;36792.89729;855;19326;0.4027;22.6035;0.8154
0;A;54;A;24;A;12;1;3;4;C;30000;153;274;59897.76311;853;19730;0.3209;23.1301;0.5009
0;B;66;B;199;A;12;1;3;4;C;24000;121;264;29515.14922;852;22036;0.3097;25.8638;0.8131
0;A;45;C;46;A;12;1;0;4;A;34000;173;327;47548.61772;851;45396;0.3844;53.3443;0.7151
0;B;47;A;61;A;2;2;3;3;C;40000;169;407;63298.41606;848;46528;0.4796;54.8679;0.6319
0;B;46;B;195;B;1;1;2;3;C;40000;232;359;72679.85804;848;49644;0.4231;58.5425;0.5504
0;B;50;B;129;A;12;1;2;4;C;40000;208;387;61685.62698;848;52209;0.4559;61.5672;0.6484
0;A;34;C;116;A;12;1;0;4;A;40000;233;352;53192.06708;846;54644;0.4162;64.591;0.752
0;A;51;B;323;A;11;1;2;4;C;20000;235;177;36698.25302;844;15144;0.2094;17.9431;0.545
0;B;42;C;170;A;12;1;1;4;C;30000;151;292;31215.33083;843;35994;0.3466;42.6975;0.9611
0;A;51;B;223;A;12;2;2;3;C;40000;168;414;45997.52697;841;39034;0.4917;46.4138;0.8696
0;A;45;A;69;A;12;1;2;4;C;40000;219;336;55513.9719299999;832;40515;0.4039;48.6959;0.7205
0;B;35;B;120;A;12;1;1;4;C;24000;143;279;44289.39587;810;27771;0.3447;34.2852;0.5419
0;B;36;A;111;A;12;1;3;4;C;30000;142;337;67681.42448;807;35402;0.4173;43.8686;0.4433
0;A;47;A;50;A;12;1;1;4;B;20000;216;184;58450.21385;795;16424;0.2309;20.6591;0.3422
0;A;43;C;;A;12;1;3;4;C;40000;192;315;84753.49828;793;21450;0.397;27.0492;0.472
0;B;45;B;167;A;12;1;2;4;C;30000;183;272;42973.43355;899;25520;0.3028;28.3871;0.6981
0;B;44;A;7;A;12;1;0;4;A;40000;231;316;70933.9538;701;18002;0.451;25.6805;0.5639
0;B;44;C;201;A;12;1;1;4;C;40000;196;346;53465.05648;709;48324;0.488;68.158;0.7482
0;B;41;A;27;A;11;1;0;4;A;30000;169;301;44684.43125;832;28514;0.3621;34.2716;0.6714
0;B;56;B;51;A;12;1;3;4;C;48000;220;384;108792.6784;727;33648;0.5278;46.2834;0.4412
0;B;42;C;49;A;12;1;2;4;C;24000;128;258;30962.39663;829;22568;0.311;27.2232;0.7751
0;A;35;C;205;A;12;1;4;4;C;30000;218;277;43926.21121;864;16404;0.3203;18.9861;0.683
0;B;49;B;124;B;5;1;4;3;C;15000;133;168;20401.6011;819;7475;0.2048;9.127;0.7352
0;B;49;B;108;A;11;1;4;4;C;30000;234;280;41528.0251;773;40133;0.3626;51.9185;0.7224
0;B;40;B;147;A;12;1;1;4;C;30000;172;309;40849.77699;772;41378;0.4004;53.5984;0.7344
0;B;58;C;52;A;12;1;2;4;C;30000;213;286;61188.59464;777;38461;0.3675;49.4994;0.4903
0;A;38;B;71;A;12;1;3;4;C;40000;169;369;60399.58247;863;40316;0.4277;46.7161;0.6623
0;B;51;A;16;A;11;1;2;4;C;20000;226;171;42508.27184;750;15457;0.2274;20.6093;0.4705
0;B;41;C;200;A;11;1;2;4;C;40000;226;360;85867.56127;784;32969;0.4588;42.0523;0.4658
0;B;47;A;116;A;12;1;3;4;C;20000;135;213;30519.94132;886;12961;0.2399;14.6287;0.6553
0;B;43;A;29;A;12;1;2;3;C;30000;205;278;53059.18682;882;35332;0.3151;40.059;0.5654
0;B;42;A;30;B;3;2;2;3;C;30000;221;230;37659.01694;795;20022;0.2887;25.1849;0.7966
0;B;35;C;57;A;12;1;3;4;C;14000;122;162;36971.57128;730;12841;0.2219;17.5904;0.3787
0;B;43;A;178;A;12;1;3;4;C;14000;160;153;19380.28616;756;19503;0.2027;25.7976;0.7224
0;B;35;A;104;A;12;1;0;4;A;28000;185;280;32363.64529;868;31163;0.3222;35.9021;0.8652
0;B;41;B;208;A;12;1;3;4;C;20000;153;205;31277.23723;788;14002;0.2604;17.769;0.6394
0;A;42;B;85;A;11;1;3;4;C;40000;230;330;54761.39475;740;42799;0.4453;57.8365;0.7304
0;B;39;B;76;A;11;1;2;4;C;20000;140;234;25384.79514;706;18667;0.3309;26.4405;0.7879
0;B;63;B;68;A;12;1;3;4;C;30000;135;349;39546.29469;762;18772;0.4582;24.6352;0.7586
0;B;54;C;6;A;12;2;2;4;C;25000;195;242;36479.38426;758;22914;0.3197;30.2296;0.6853
0;B;40;A;149;A;12;1;1;4;C;20000;141;228;30885.91186;826;16104;0.2754;19.4964;0.6475
0;A;64;A;149;A;7;1;2;2;C;30000;181;277;38959.92487;792;39631;0.3503;50.0391;0.77
0;A;32;A;38;A;12;1;2;4;C;30000;187;303;72677.05234;889;13455;0.3405;15.135;0.4128
0;B;41;B;24;B;1;1;3;3;C;16000;156;155;35155.04004;777;9769;0.1992;12.5727;0.4551
0;A;57;A;298;B;9;1;0;4;C;20000;170;177;22048.20225;843;24543;0.2095;29.1139;0.9071
0;A;42;B;164;A;12;1;2;2;C;24000;205;205;25863.80462;757;15281;0.2705;20.1863;0.9279
0;A;38;B;204;A;7;1;3;3;C;16000;210;155;21370.63856;823;21665;0.1882;26.3244;0.7487
0;A;29;C;43;A;11;1;1;4;C;30000;167;297;44495.2384;852;27554;0.3484;32.3404;0.6742
0;B;33;A;67;A;12;1;0;4;C;22000;194;186;36695.11516;751;26592;0.2475;35.4088;0.5995
0;A;43;B;84;A;12;1;3;4;C;30000;225;272;45478.79531;887;23578;0.3072;26.5817;0.6596
0;A;33;A;110;A;11;1;2;4;C;20000;205;155;26547.04689;711;9804;0.2178;13.789;0.7534
0;A;37;C;195;A;12;1;2;4;C;24000;214;232;43410.34245;859;12293;0.2698;14.3108;0.5529
0;B;45;A;142;A;11;1;2;4;C;30000;175;317;40133.5402;704;38500;0.4505;54.6875;0.7475
0;A;40;A;198;A;12;1;2;4;C;20000;238;180;35371.81778;719;12553;0.2507;17.459;0.5654
0;B;48;B;;A;11;1;2;4;C;14000;120;180;23279.78054;748;15543;0.2403;20.7794;0.6014
0;B;27;B;31;A;11;1;0;4;A;20000;153;195;32070.27561;710;13164;0.2749;18.5408;0.6236
0;B;35;B;180;B;5;1;2;4;C;20000;133;236;21956.83516;835;13330;0.2822;15.9641;0.9109
0;B;46;B;88;B;5;1;2;3;C;26000;130;315;35314.26354;759;16710;0.4146;22.0158;0.7362
0;B;39;A;192;A;12;1;1;4;C;24000;183;236;43387.99855;887;13141;0.2664;14.8151;0.5531
0;A;42;B;31;A;12;1;2;4;C;30000;166;293;39284.69119;870;26550;0.3371;30.5172;0.7637
0;B;45;A;69;A;12;1;2;4;C;20000;230;182;24890.21893;793;15907;0.2295;20.0593;0.8035
0;A;41;B;248;A;11;1;2;4;C;20000;171;175;46825.82765;780;8083;0.2238;10.3628;0.4271
0;B;61;A;228;A;12;1;3;3;C;22000;233;197;37980.06617;834;9709;0.2366;11.6415;0.5793
0;B;36;C;137;A;12;1;1;4;C;28000;191;240;40180.0322;781;17991;0.3077;23.0359;0.6969
0;A;45;A;90;A;12;1;3;4;C;20000;191;194;23283.46572;850;18734;0.2278;22.04;0.859
0;B;43;B;103;A;11;1;2;4;C;20000;133;231;27944.78856;803;12243;0.2877;15.2466;0.7157
0;B;46;A;95;A;12;1;1;4;C;20000;185;202;37152.5037;878;8380;0.2299;9.5444;0.5383
0;B;48;C;71;A;12;1;3;4;C;26000;223;220;57948.249;783;28879;0.2812;36.8825;0.4487
0;A;44;B;107;A;12;1;3;4;C;16000;129;178;19954.78681;825;17972;0.2162;21.7842;0.8018
0;A;33;B;76;A;11;1;2;4;C;30000;213;250;36371.61656;742;16030;0.3368;21.6038;0.8248
0;B;44;B;72;B;1;1;3;3;C;24000;202;228;38040.91697;788;13796;0.2897;17.5076;0.6309
0;A;36;B;121;A;12;1;1;4;C;20000;128;242;34806.15586;749;9755;0.3226;13.024;0.5746
0;A;31;B;19;A;11;1;2;4;C;20000;147;224;38339.16868;828;17683;0.2705;21.3563;0.5217
0;B;53;A;141;A;12;1;5;4;C;14000;207;115;16138.63821;741;18638;0.1552;25.1525;0.8675
0;B;58;A;196;A;12;1;2;4;C;28000;239;254;50929.72679;770;17064;0.3293;22.161;0.5498
0;B;42;B;71;A;11;1;2;4;C;20000;193;194;41123.76677;840;14738;0.2313;17.5452;0.4863
0;B;57;A;32;A;12;1;2;4;C;28000;182;268;64400.96967;875;29591;0.3063;33.8183;0.4348
0;B;40;B;202;A;12;1;2;4;C;16000;170;161;31225.43025;888;20473;0.1818;23.0552;0.5124
0;A;46;A;350;A;12;1;2;4;C;20000;177;187;27843.68393;863;13300;0.2171;15.4114;0.7183
0;B;58;A;342;A;12;1;3;4;C;30000;224;232;36535.42301;745;40314;0.311;54.1128;0.8211
0;B;58;B;236;A;12;1;3;4;C;22000;159;234;29853.30809;753;18809;0.3102;24.9788;0.7369
0;B;39;C;188;A;12;1;2;3;C;20000;203;181;41474.04486;713;12272;0.2534;17.2118;0.4822
0;B;44;B;74;A;12;1;2;4;C;14000;208;128;38284.08444;786;12654;0.1625;16.0992;0.3657
0;A;34;A;145;A;12;1;1;4;C;20000;208;188;30687.63205;886;15848;0.2127;17.8871;0.6517
0;A;54;A;286;A;11;1;3;4;C;20000;199;193;22847.01752;824;17877;0.2345;21.6954;0.8754
0;B;36;B;134;A;12;1;3;4;C;24000;124;254;27326.14955;877;27835;0.2898;31.7389;0.8783
0;B;28;B;85;A;11;1;0;4;C;20000;174;202;39984.47388;872;8032;0.2316;9.211;0.5002
0;A;56;A;76;A;12;1;0;4;C;30000;209;242;61277.12005;703;21098;0.3436;30.0114;0.4896
0;B;34;A;66;B;5;1;2;3;C;20000;236;186;33948.13525;841;9008;0.2209;10.7111;0.5891
0;A;35;A;72;A;11;1;0;4;A;20000;210;173;44080.63463;727;21528;0.2384;29.6121;0.4537
0;B;51;B;242;A;12;1;3;4;C;20000;135;232;38136.45202;795;15463;0.2924;19.4503;0.5244
0;A;27;B;8;B;1;1;0;4;A;20000;139;208;21023.08558;828;8288;0.2516;10.0097;0.9513
0;B;51;A;59;A;11;1;1;4;C;16800;192;160;19203.50026;772;7320;0.2078;9.4819;0.8748
0;B;44;A;122;A;12;1;2;4;C;22000;149;206;47976.36544;701;12361;0.2944;17.6334;0.4586
0;A;35;B;152;A;12;1;2;4;C;20000;214;152;58883.40012;740;18032;0.2049;24.3676;0.3397
0;B;35;B;21;B;5;1;2;4;C;14000;179;142;14348.24952;743;16597;0.1912;22.3378;0.9757
0;B;40;A;72;A;12;1;2;4;C;12000;122;153;16250.36666;708;14270;0.2154;20.1554;0.7384
0;B;46;A;38;B;12;1;2;4;C;20640;201;162;21085.3328;709;10422;0.2291;14.6996;0.9789
0;B;49;A;165;A;12;1;1;4;C;16000;197;153;22901.85134;767;12283;0.1996;16.0143;0.6986
0;B;47;A;10;A;12;1;4;4;C;22100;206;192;30998.94242;864;16003;0.222;18.522;0.7129
0;A;43;B;185;B;3;1;2;4;C;12000;135;143;17347.23356;720;11899;0.1982;16.5264;0.6918
0;B;60;A;36;A;10;1;1;2;C;14000;166;149;32657.47687;800;14304;0.1861;17.88;0.4287
0;A;46;A;276;A;12;1;1;4;C;20000;197;158;39133.28839;789;11724;0.2004;14.8593;0.5111
0;B;39;A;80;A;11;1;3;4;C;20000;229;178;39048.11926;705;22177;0.2527;31.4567;0.5122
0;B;58;B;225;A;12;2;1;3;C;14000;236;122;15303.1618;856;5955;0.1431;6.9568;0.9148
0;B;35;A;59;A;12;1;0;4;A;15000;233;109;17457.67168;784;20686;0.1394;26.3852;0.8592
0;B;51;C;210;A;12;1;2;1;C;10000;171;103;18893.71464;819;12294;0.126;15.011;0.5293
0;B;33;B;54;B;1;1;0;3;C;10000;125;123;21757.52157;754;12563;0.1636;16.6618;0.4596
0;B;31;A;97;A;11;1;1;4;C;17000;216;129;33524.53428;783;17752;0.1646;22.6718;0.5071
0;B;50;A;90;B;3;1;2;3;C;14000;202;108;19088.3140899999;772;8017;0.1395;10.3847;0.7334
0;A;46;A;55;A;11;1;2;3;C;12000;144;120;25344.02938;790;10058;0.1523;12.7316;0.4735
0;B;34;B;144;A;12;1;1;4;C;12000;124;130;14427.45737;741;6283;0.176;8.4791;0.8317
0;B;63;A;263;A;10;1;3;4;C;10000;220;91;16357.8943;777;11493;0.1173;14.7915;0.6113
0;A;34;B;73;A;12;1;2;4;C;14000;196;110;25073.7367599999;806;9299;0.1362;11.5372;0.5584
0;A;36;B;77;A;11;1;2;4;C;10000;209;94;15097.15606;849;10281;0.1107;12.1095;0.6624
0;B;36;B;169;A;11;1;3;4;C;10000;146;102;15366.8874;794;6718;0.1285;8.461;0.6507
0;B;54;B;76;B;1;1;3;3;C;10000;233;93;13633.67373;783;7462;0.1184;9.53;0.7335
